Permit Number,Permit Type,Permit Type Definition,Permit Creation Date,Block,Lot,Street Number,Street Number Suffix,Street Name,Street Suffix,Unit,Unit Suffix,Description,Current Status,Current Status Date,Filed Date,Issued Date,Completed Date,First Construction Document Date,Structural Notification,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Fire Only Permit,Permit Expiration Date,Estimated Cost,Revised Cost,Existing Use,Existing Units,Proposed Use,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Existing Construction Type Description,Proposed Construction Type,Proposed Construction Type Description,Site Permit,Supervisor District,Neighborhoods - Analysis Boundaries,Zipcode,Location,Record ID,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Zip Codes,DELETE - Fire Prevention Districts,DELETE - Supervisor Districts,DELETE - Current Police Districts,DELETE - Supervisorial_Districts_Waterline_data_from_7pkg_wer3,apn,new_units
201912139512,1,new construction,2019-12-13,6956,004,4742,,Mission,St,,,"to erect a 7-story, type 3b over type 1b, mixed use building w/ 38 residential units and 1 basement. (n) bldg will be on both lot 6956/004 & 6956/005. **to comply w/ maher ord# 155-13, route to health**",filed,2019-12-13,2019-12-13,,,,,,7.0,,,,5000000.0,,,,apartments,38.0,2.0,,,,3.0,constr type 3,Y,11.0,Outer Mission,94112.0,"(37.72232145566805, -122.4369588086514)",1579128215223,80.0,9.0,1.0,28.0,28861.0,9.0,6.0,4.0,8.0,6956/004,38.0
201511041768,1,new construction,2015-11-04,3639,028,951,,Treat,Av,,,"building# 2. to erect 4 stories, no basement, 3 units residential building. lot 027 & lot 028 going to merge.** maher: compliance with ordinance no# 155-13 required; route to dph **",issued,2019-06-25,2015-11-04,2019-06-25,,2019-08-02,,,4.0,,,2022-06-09,686000.0,876000.0,,,apartments,3.0,2.0,,,,3.0,constr type 3,Y,9.0,Mission,94110.0,"(37.755080609120384, -122.41299612138998)",1557612514930,53.0,3.0,2.0,20.0,28859.0,2.0,7.0,7.0,7.0,3639/028,3.0
201912139567,1,new construction,2019-12-13,8901,002,1,,Avenue Of The Palms,,,BLDG 1,"mayor ed# 17-02. priority processing. ab-004 attached.to erect 6 stories, 1 basement, type 1-b, 114 residential units with mix use building. (r-2,b,a-3,s-2)parcel-c2.3",filed,2019-12-13,2019-12-13,,,,,,6.0,,,,70550000.0,,,,apartments,114.0,2.0,,,,1.0,constr type 1,Y,6.0,Treasure Island,94130.0,"(37.81706254917497, -122.37107778708355)",1579205508820,36.0,1.0,10.0,37.0,62.0,,9.0,2.0,3.0,8901/002,114.0
201905241706,1,new construction,2019-05-24,6954,039,1830,,Alemany,Bl,,,"erect a 5 story,2 basement, 116 dwelling residential/apartment/office bldg type 3-a. **maher n/a**",issued,2019-09-16,2019-05-24,2019-09-16,,2020-01-10,,,5.0,,,2024-03-16,20000000.0,20000000.0,,,apartments,116.0,2.0,,,,3.0,constr type 3,Y,11.0,Outer Mission,94112.0,"(37.72292698801088, -122.43845947804684)",1568023515910,80.0,9.0,1.0,28.0,28861.0,9.0,6.0,4.0,8.0,6954/039,116.0
202101202957,1,new construction,2021-01-20,0532,003A,2011,,Filbert,St,,,erect 4 story type iiia 2 unit residence,filed,2021-01-20,2021-01-20,,,,,,4.0,,,,1675000.0,,,,2 family dwelling,2.0,2.0,,,,3.0,constr type 3,Y,2.0,Marina,94123.0,"(37.798175800426066, -122.43280871562892)",160831773298,15.0,4.0,6.0,13.0,57.0,13.0,1.0,6.0,11.0,0532/003A,2.0
201912139581,1,new construction,2019-12-13,8901,002,1,,Avenue Of The Palms,,,BLDG 1,erect (n) (138) 100% affordable multifamily dwelling residence & mixed-used building,filed,2019-12-13,2019-12-13,,,,,,7.0,,,,60000000.0,,,,apartments,138.0,2.0,,,,1.0,constr type 1,Y,6.0,Treasure Island,94130.0,"(37.81706254917497, -122.37107778708355)",1579225508820,36.0,1.0,10.0,37.0,62.0,,9.0,2.0,3.0,8901/002,138.0
201402047761,1,new construction,2014-02-04,2515,001,2898,,Sloat,Bl,,,"to erect 5 stories, 1 basement, 56 units residential over commercial, mixed used building.",issued,2014-12-30,2014-02-04,2014-12-30,,2015-10-05,,,5.0,,,2020-11-28,25000000.0,30000000.0,,,apartments,56.0,2.0,,,,1.0,constr type 1,Y,4.0,Sunset/Parkside,94116.0,"(37.73585543569068, -122.50474361647899)",1331671261598,40.0,10.0,7.0,35.0,29491.0,1.0,3.0,5.0,4.0,2515/001,56.0
201912240646,1,new construction,2019-12-24,1017,028,3698,,California,St,,,bldg c8-erect a three story type 1 construction w/ no basement residential with three dwelling units.,filed,2019-12-24,2019-12-24,,,,,,3.0,,,,1698644.0,,,,apartments,3.0,2.0,,,,1.0,constr type 1,Y,2.0,Presidio Heights,94118.0,"(37.786744944738636, -122.4546837101921)",1580549428846,10.0,8.0,6.0,31.0,54.0,11.0,1.0,9.0,11.0,1017/028,3.0
201912240639,1,new construction,2019-12-24,1016,002,3740,,California,St,,,"b18. erect a three story, type 1, construction w/ 1 basement, 4 family dwelling.",filed,2019-12-24,2019-12-24,,,,,,3.0,,,,4238274.0,,,,apartments,4.0,2.0,,,,1.0,constr type 1,Y,2.0,Presidio Heights,94118.0,"(37.78659468169374, -122.45573193325515)",158051487225,10.0,8.0,6.0,31.0,54.0,11.0,1.0,9.0,11.0,1016/002,4.0
201912240633,1,new construction,2019-12-24,1015,001,401,,Cherry,St,0.0,,building b12. erect a seven story type 1 construction w/ 2 basement residential with 34 dwelling units.,filed,2019-12-24,2019-12-24,,,,,,7.0,,,,57549552.0,,,,apartments,34.0,2.0,,,,1.0,constr type 1,Y,2.0,Presidio Heights,94118.0,"(37.78670005143776, -122.45700911210076)",1580512410166,10.0,8.0,6.0,31.0,54.0,11.0,1.0,9.0,11.0,1015/001,34.0
201912240632,1,new construction,2019-12-24,1016,001,3801,,Sacramento,St,,,building b11. erect a five story type 1 construction w/ no basement residential with 10 dwelling units.,filed,2019-12-24,2019-12-24,,,,,,5.0,,,,8607901.0,,,,apartments,10.0,2.0,,,,1.0,constr type 1,Y,2.0,Presidio Heights,94118.0,"(37.786828513457834, -122.4554481066711)",158051187224,10.0,8.0,6.0,31.0,54.0,11.0,1.0,9.0,11.0,1016/001,10.0
201912169614,1,new construction,2019-12-16,8901,002,1,,Avenue Of The Palms,,,BLDG 1,"mayor ed #17-02. priority processing. ab-004 attached.to erect 6 stories, 1 basement, type 1-a, 175 residential units with mixed-used building (r-2,b,a-3,s-2).parcel-c2.2",filed,2019-12-16,2019-12-16,,,,,,6.0,,,,84400000.0,,,,apartments,175.0,2.0,,,,1.0,constr type 1,Y,6.0,Treasure Island,94130.0,"(37.81706254917497, -122.37107778708355)",1579272508820,36.0,1.0,10.0,37.0,62.0,,9.0,2.0,3.0,8901/002,175.0
201302119939,1,new construction,2013-02-11,4071,014,1912,,20th,St,,,"erect new 6 stories, 2 dwelling units building.",issued,2015-08-18,2013-02-11,2015-08-18,,,,,6.0,,,2018-08-02,1570000.0,1570000.0,,,2 family dwelling,2.0,2.0,,,,3.0,constr type 3,Y,10.0,Potrero Hill,94107.0,"(37.75999809970346, -122.40051374757476)",1295799453830,54.0,2.0,9.0,26.0,28856.0,10.0,8.0,3.0,6.0,4071/014,2.0
201507141485,1,new construction,2015-07-14,4044,013,777,,Tennessee,St,,,"to erect 5 stories, 2 basements, 59 units residential & parking.",complete,2020-08-13,2015-07-14,2017-04-27,2020-08-13,2017-10-17,,,5.0,,,2023-03-27,16500000.0,22800000.0,,,apartments,59.0,2.0,,,,1.0,constr type 1,Y,10.0,Potrero Hill,94107.0,"(37.76202676616996, -122.38932447749545)",1388419169228,55.0,2.0,9.0,26.0,28856.0,10.0,8.0,3.0,6.0,4044/013,59.0
201612094535,1,new construction,2016-12-09,0836,001,1500,,Market,St,,,erect 40 stories of 300 dwelling unit mix use type one contration.,filed,2016-12-09,2016-12-09,,,,,,40.0,,,,156880000.0,,,,apartments,300.0,2.0,,,,1.0,constr type 1,Y,5.0,Hayes Valley,94102.0,"(37.77523593752313, -122.4195359520187)",144685782631,21.0,4.0,11.0,9.0,28852.0,7.0,11.0,6.0,10.0,0836/001,300.0
201812188616,1,new construction,2018-12-18,3542,009,2144,,Market,St,,,"to erect a type 1-b, 8-story multi-family residential with (33) units and retail. no basements.",filed,2018-12-18,2018-12-18,,,,,,8.0,,,,8950000.0,,,,apartments,33.0,2.0,,,,1.0,constr type 1,Y,8.0,Castro/Upper Market,94114.0,"(37.767076679963026, -122.43008091671611)",1535490508411,28.0,7.0,5.0,5.0,28862.0,7.0,5.0,6.0,1.0,3542/009,33.0
201404223881,1,new construction,2014-04-22,0503,021,1463,,Lombard,St,,,to erect 4 stories 14 dwelling units type iiia .,complete,2018-07-26,2014-04-22,2016-07-25,2018-07-26,2016-12-29,,,4.0,,,2022-06-24,2100000.0,4000000.0,,,apartments,14.0,2.0,,,,3.0,constr type 3,Y,2.0,Marina,94123.0,"(37.800858879968295, -122.42549627969797)",133948672215,15.0,4.0,6.0,13.0,57.0,13.0,1.0,6.0,11.0,0503/021,14.0
201905019456,1,new construction,2019-05-01,3505,032A,1621,,Market,St,,,"mayor dir 17-02. to erect 9 stories, 1 basement, type i-a, 185 residential units, with retail & parking. (r-2, m, s-2)",filed,2019-05-01,2019-05-01,,,,,,9.0,,,,36000000.0,65800000.0,,,apartments,185.0,2.0,,,,1.0,constr type 1,Y,6.0,Mission,94103.0,"(37.77364420061081, -122.42043525119857)",1550636156265,32.0,1.0,10.0,20.0,28853.0,8.0,9.0,2.0,3.0,3505/032A,185.0
201709016686,1,new construction,2017-09-01,3596,032,233,,San Carlos,St,,,"to erect type 5, 4 story, 2 family residence, no basement. sprinklers under nfpa 13 under sep permit.",issued,2020-09-30,2017-09-01,2020-09-30,,,,,4.0,,,2022-09-30,150000.0,860000.0,,,2 family dwelling,2.0,2.0,,,,5.0,wood frame (5),Y,9.0,Mission,94110.0,"(37.759636206042046, -122.41974150011252)",1477174160797,53.0,3.0,2.0,20.0,28859.0,2.0,7.0,7.0,7.0,3596/032,2.0
201307051190,1,new construction,2013-07-05,0811,031,101,,Polk,St,,,"erect 13 stories, 162 dwelling units, with parking and office building.",complete,2016-06-22,2013-07-05,2014-04-07,2016-06-22,,,,13.0,,,2018-03-17,30000000.0,45000000.0,,,apartments,162.0,2.0,,,,1.0,constr type 1,,6.0,Tenderloin,94102.0,"(37.77772965073126, -122.41840419787772)",1337887497157,21.0,4.0,10.0,36.0,28852.0,7.0,9.0,6.0,3.0,0811/031,162.0
201404042522,1,new construction,2014-04-04,8711,031,588,,Mission Bay Blvd North,Bl,,,erect 5 story 200 residential unit and commercial 5 story type iii construction.,complete,2017-06-27,2014-04-04,2014-10-09,2017-06-27,2015-05-05,,,5.0,,,2020-09-07,33857234.0,33857234.0,,,apartments,200.0,2.0,,,,1.0,constr type 1,Y,6.0,Mission Bay,94158.0,"(37.77145701684307, -122.39085776049299)",1337705497152,34.0,1.0,10.0,4.0,310.0,14.0,9.0,3.0,3.0,8711/031,200.0
201709056917,1,new construction,2017-09-05,4991,086,150,,Executive Park,Bl,,,"building# 3. to erect 6 stories, 1 basement, type i & iii, 76 units residential building.",filed,2017-09-05,2017-09-05,,,,,,6.0,,,,25000000.0,,,,apartments,76.0,2.0,,,,1,constr type 1,Y,10.0,Bayview Hunters Point,94134.0,"(37.71067388418274, -122.39370997336836)",1477484177118,79.0,2.0,9.0,1.0,309.0,10.0,8.0,3.0,6.0,4991/086,76.0
201810092664,1,new construction,2018-10-09,3703,066,1055,,Market,St,,,"to erect a 10-story w/ one basement, type 1b, mixed use bldg w/ 157 hotel rooms.",filed,2018-10-09,2018-10-09,,,,,,10.0,,,,25250000.0,,,,tourist hotel/motel,157.0,2.0,,,,1.0,constr type 1,,6.0,South of Market,94103.0,"(37.78100790239484, -122.41115597187266)",1527280389590,32.0,5.0,10.0,34.0,28853.0,14.0,9.0,2.0,3.0,3703/066,157.0
201612165221,1,new construction,2016-12-16,3514,043,1601,,Mission,St,0.0,,"to erect 13 stories, 1 basement, type i-a, 220 residential units with retail & parking. (r-2,m,a-3,s-2)",issued,2019-04-04,2016-12-16,2019-04-04,,,,,13.0,,,2025-03-03,75000000.0,87840048.0,,,apartments,220.0,2.0,,,,1.0,constr type 1,Y,6.0,Mission,94103.0,"(37.77209007357145, -122.41879153605066)",1447741289084,32.0,1.0,10.0,20.0,28853.0,8.0,9.0,2.0,3.0,3514/043,220.0
201802080768,1,new construction,2018-02-08,0667,020,1525,,Pine,St,,,"to erect 7 stories, one basement,type 1-b,15 unit residnetial with mix -used residential",filed,2018-02-08,2018-02-08,,,,,,7.0,,,,5000000.0,,,,apartments,15.0,2.0,,,,1.0,constr type 1,Y,3.0,Nob Hill,94109.0,"(37.78932105809834, -122.42082638882952)",149646478365,50.0,4.0,3.0,21.0,28858.0,13.0,10.0,6.0,2.0,0667/020,15.0
201905170932,1,new construction,2019-05-17,8954,001,101,,Forest,Rd,,,"yerba buena island project. bldg# 24 (4y). to erect 5 stories, no basement, type iii-a, 4 units residential townhouse.",filed,2019-05-17,2019-05-17,,,,,,5.0,,,,3200000.0,,,,apartments,4.0,2.0,,,,3.0,constr type 3,,6.0,Treasure Island,94130.0,"(37.81107198559766, -122.3659671988748)",1552757514789,35.0,1.0,10.0,37.0,62.0,,9.0,2.0,3.0,8954/001,4.0
202010297708,1,new construction,2020-10-29,0106,002,1235,V,Sansome,St,,,"to erect a new 10 story,no basement,type 1-a, nine residential apartments (r-2 occupancy)",filed,2020-10-29,2020-10-29,,,,,,10.0,,,,5000000.0,,,,apartments,9.0,2.0,,,,1.0,constr type 1,Y,3.0,North Beach,94133.0,"(37.80156039357431, -122.40304902015936)",160266259084,18.0,6.0,3.0,23.0,308.0,3.0,10.0,1.0,2.0,0106/002,9.0
202010297708,1,new construction,2020-10-29,0106,005,204,V,Union,St,,,"to erect a new 10 story,no basement,type 1-a, nine residential apartments (r-2 occupancy)",filed,2020-10-29,2020-10-29,,,,,,10.0,,,,5000000.0,,,,apartments,9.0,2.0,,,,1.0,constr type 1,Y,3.0,North Beach,94133.0,"(37.80146379765728, -122.40315212233466)",160266759087,18.0,6.0,3.0,23.0,308.0,3.0,10.0,1.0,2.0,0106/005,9.0
201507060668,1,new construction,2015-07-06,0857,007,95,,Laguna,St,,,"to erect 6 stories, no basement, 79 units residential senior center building.",complete,2020-07-02,2015-07-06,2016-05-27,2020-07-02,2017-06-23,,,6.0,,,2022-04-26,21000000.0,25000000.0,,,apartments,79.0,2.0,,,,3.0,constr type 3,Y,8.0,Hayes Valley,94102.0,"(37.77169720797708, -122.42614694838522)",1387343504394,27.0,4.0,5.0,9.0,28852.0,7.0,5.0,6.0,1.0,0857/007,79.0
201908219425,1,new construction,2019-08-21,3753,001,300,,05th,St,,,"to erect a type-1, 16 story, 130 dwelling unit residential and retail with no basement.",filed,2019-08-21,2019-08-21,,,,,,16.0,,,,26151825.0,,,,apartments,130.0,2.0,,,,1.0,constr type 1,Y,6.0,South of Market,94107.0,"(37.779917312228925, -122.40333970025615)",1564839166170,32.0,1.0,10.0,34.0,28856.0,14.0,9.0,2.0,3.0,3753/001,130.0
201412294587,1,new construction,2014-12-29,3732,028,980,,Folsom,St,,,"erect 8-story, 32 condo units above parking & commercial retail building. maher n/a.",issued,2019-02-27,2014-12-29,2019-02-27,,,,,8.0,,,2025-01-26,8500000.0,12700000.0,,,apartments,33.0,2.0,,,,1.0,constr type 1,Y,6.0,South of Market,94103.0,"(37.779016625094116, -122.40536411912424)",1542388514031,32.0,1.0,10.0,34.0,28853.0,14.0,9.0,2.0,3.0,3732/028,33.0
201705035635,1,new construction,2017-05-03,2627,005,50,,Saturn,St,,,"erect 4-story, 1 basement, type 5, two family dwelling units building.",issued,2019-12-12,2017-05-03,2019-12-12,,,,,4.0,,,2021-12-12,600000.0,950000.0,,,2 family dwelling,2.0,2.0,,,,3.0,constr type 3,Y,8.0,Castro/Upper Market,94114.0,"(37.76289653245156, -122.44208674505236)",1578914516341,112.0,7.0,5.0,5.0,28862.0,15.0,5.0,8.0,1.0,2627/005,2.0
201507080963,1,new construction,2015-07-08,3554,001,1900,,Mission,St,,,"erect 6-story building, type iiia over type ia, 11 dwelling units and (1) retail, with 1 basement.",issued,2019-09-19,2015-07-08,2019-09-19,,,,,6.0,,,2023-06-19,2772350.0,3500000.0,,,apartments,11.0,2.0,,,,3.0,constr type 3,Y,9.0,Mission,94103.0,"(37.7665356358995, -122.42010870130697)",1387755158061,53.0,3.0,2.0,20.0,28853.0,8.0,7.0,7.0,7.0,3554/001,11.0
201301319232,1,new construction,2013-01-31,3509,043,104,,09th,St,,,"to erect 160 units, 11 stories with basement mix use building.",complete,2016-09-13,2013-01-31,2013-08-29,2016-09-13,2013-11-04,,,11.0,,,2019-07-29,20000000.0,29011002.0,,,apartments,160.0,2.0,,,,1.0,constr type 1,Y,6.0,South of Market,94103.0,"(37.77587440253431, -122.41474608156896)",1294896156329,32.0,1.0,10.0,34.0,28853.0,8.0,9.0,2.0,3.0,3509/043,160.0
201912129356,1,new construction,2019-12-12,0573,011,1580,,Pacific,Av,,,"to erect 6 stories, no basement, type iii-a over type i-a, 53 residential units with mixed use building. (r-2,b,m,s-2)** maher: yes; route to dph **",filed,2019-12-12,2019-12-12,,,,,,6.0,,,,9200000.0,,,,apartments,53.0,2.0,,,,3.0,constr type 3,Y,3.0,Russian Hill,94109.0,"(37.79533850922735, -122.42128539214956)",1578953388565,105.0,4.0,3.0,32.0,28858.0,13.0,10.0,6.0,2.0,0573/011,53.0
201512145054,1,new construction,2015-12-14,4167,013,1395,,22nd,St,,,"to erect 8 stories, 1 basement, 256 residnetial, industrial building. (r-2,a-3,f-1,s-2)** maher: n/a **",issued,2017-05-18,2015-12-14,2017-05-18,,2017-11-15,,,8.0,,,2023-04-17,80000000.0,110000000.0,,,apartments,256.0,2.0,,,,1.0,constr type 1,Y,10.0,Potrero Hill,94107.0,"(37.756961278246415, -122.39474652720875)",1406420289308,54.0,2.0,9.0,26.0,28856.0,10.0,8.0,3.0,6.0,4167/013,256.0
202010297708,1,new construction,2020-10-29,0106,003,200,V,Union,St,,,"to erect a new 10 story,no basement,type 1-a, nine residential apartments (r-2 occupancy)",filed,2020-10-29,2020-10-29,,,,,,10.0,,,,5000000.0,,,,apartments,9.0,2.0,,,,1.0,constr type 1,Y,3.0,North Beach,94133.0,"(37.80140299126592, -122.4029747813246)",160266359085,18.0,6.0,3.0,23.0,308.0,3.0,10.0,1.0,2.0,0106/003,9.0
201912240631,1,new construction,2019-12-24,1016,002,3700,,California,St,,,building b10. erect a seven story type 1 construction w/ no basement residential with 17 dwelling units.,filed,2019-12-24,2019-12-24,,,,,,7.0,,,,17906727.0,,,,apartments,17.0,2.0,,,,1.0,constr type 1,Y,2.0,Presidio Heights,94118.0,"(37.78659468169374, -122.45573193325515)",1580509430359,10.0,8.0,6.0,31.0,54.0,11.0,1.0,9.0,11.0,1016/002,17.0
201905170933,1,new construction,2019-05-17,8954,001,109,,Forest,Rd,,,"yerba buena island project. bldg# 25 (4y). to erect 4 stories, no basement, type iii-a, 5 units residential townhouse.",filed,2019-05-17,2019-05-17,,,,,,4.0,,,,2700000.0,,,,apartments,5.0,2.0,,,,3.0,constr type 3,,6.0,Treasure Island,94130.0,"(37.81107198559766, -122.3659671988748)",1552759514788,35.0,1.0,10.0,37.0,62.0,,9.0,2.0,3.0,8954/001,5.0
201406239109,1,new construction,2014-06-23,4022,001,2000,,Bryant,St,,,"erect 6-story, no basemeny, type 3a over 1a, 194 dwelling units residential/retail building (r-2, m, b, s-2). comply maher ord #155-13.",complete,2020-12-22,2014-06-23,2017-07-27,2020-12-22,2018-01-25,,,6.0,,,2023-06-26,50000000.0,50000000.0,,,apartments,194.0,2.0,,,,1.0,constr type 1,Y,9.0,Mission,94110.0,"(37.761499537089676, -122.41058132916983)",1346204168810,53.0,3.0,2.0,20.0,28859.0,2.0,7.0,7.0,7.0,4022/001,194.0
201804136325,1,new construction,2018-04-13,5000,036,83,,Harney,Wy,,,"to erect a 7 stories,no basement,type 1a/iiia/va- residential and mercantile building.(a-3,b,r-2,m)",filed,2018-04-13,2018-04-13,,,,,,7.0,,,,70000000.0,,,,apartments,176.0,2.0,,,,1.0,constr type 1,Y,10.0,Bayview Hunters Point,94124.0,"(37.711195894324504, -122.38547883205025)",1504243511153,79.0,2.0,9.0,1.0,58.0,10.0,8.0,3.0,6.0,5000/036,176.0
201808066535,1,new construction,2018-08-06,3725,090,941,,Mission,St,,,"to erect a type 1-a, 21 story, 302 unit mixed use building (retail, residential & parking) with 2 basement levels. (building will be on 3 lots: 089,090 & 091.)",filed,2018-08-06,2018-08-06,,,,,,21.0,,,,82000000.0,84450000.0,,,apartments,302.0,2.0,,,,1.0,constr type 1,Y,6.0,South of Market,94103.0,"(37.78170812510401, -122.40716800150605)",1518469164835,32.0,1.0,10.0,34.0,28853.0,14.0,9.0,2.0,3.0,3725/090,302.0
201607152516,1,new construction,2016-07-15,2081,001,3701,,Noriega,St,,,"to erect 3-story, 2 basement, 12 units condo, type ia, retail, parking building.** maher: disturbance of at least 50 cu.yd.of soil; route to dph **",issued,2018-06-04,2016-07-15,2018-06-04,,2018-12-17,,,3.0,,,2024-05-03,2500000.0,12500000.0,,,apartments,12.0,2.0,,,,1.0,constr type 1,Y,4.0,Sunset/Parkside,94122.0,"(37.752807918700285, -122.50357296046484)",1430263124987,39.0,10.0,7.0,35.0,56.0,1.0,3.0,5.0,4.0,2081/001,12.0
201408133766,1,new construction,2014-08-13,8715,004,110,,Channel,,,,"to erect 6 stories, 1 basement, 152 residential apartment, office, retail & parking building.** maher: compliance with ordinance no# 155-13 required **",complete,2020-11-20,2014-08-13,2015-08-04,2020-11-20,2020-11-19,,,6.0,,,2021-07-03,50000000.0,50000000.0,,,apartments,152.0,2.0,,,,1.0,constr type 1,Y,6.0,Mission Bay,94158.0,"(37.77524171103875, -122.39086761950098)",1352193500322,34.0,1.0,10.0,4.0,310.0,14.0,9.0,3.0,3.0,8715/004,152.0
201408133730,1,new construction,2014-08-13,0156,036,160,,Bernard,St,,,erect 4 stories for  2 dwelling units.,complete,2019-06-03,2014-08-13,2017-01-13,2019-06-03,2017-05-05,,,4.0,,,2019-12-29,675000.0,1105350.0,,,2 family dwelling,2.0,2.0,,,,3.0,constr type 3,Y,3.0,Nob Hill,94109.0,"(37.7963282149012, -122.41605980354588)",1352144497456,107.0,6.0,3.0,21.0,28858.0,5.0,10.0,1.0,2.0,0156/036,2.0
201607192730,1,new construction,2016-07-19,3542,041,2100,,Market,St,,,"to erect 7 stories, no basement, 60 units residential with mix use type 1 construction.",issued,2016-12-29,2016-07-19,2016-12-29,,2017-02-24,,,7.0,,,2022-11-28,12520000.0,17303000.0,,,apartments,60.0,2.0,,,,1.0,constr type 1,Y,8.0,Castro/Upper Market,94114.0,"(37.76747120637114, -122.42941279360369)",1430544157580,28.0,7.0,5.0,5.0,28862.0,7.0,5.0,6.0,1.0,3542/041,60.0
201812319391,1,new construction,2018-12-31,3505,032,1637,,Market,St,,,"erect 9-story, 1 basement, 189 dwelling units, assembly, office, residential, retail and parking building.",withdrawn,2019-01-03,2018-12-31,,,,,,9.0,,,,75941594.0,,,,apartments,189.0,2.0,,,,1.0,constr type 1,Y,6.0,Mission,94103.0,"(37.7734433562354, -122.42068953394889)",1536560380063,32.0,1.0,10.0,20.0,28853.0,8.0,9.0,2.0,3.0,3505/032,189.0
201802211851,1,new construction,2018-02-21,4022,028,681,,Florida,St,,,"priority plan review project. to erect a 9-story, 130 residential dwelling unit with 1 basement.",issued,2018-10-23,2018-02-21,2018-10-23,,2020-10-21,,,9.0,,,2024-09-21,38100000.0,40000000.0,,,apartments,130.0,2.0,,,,1.0,constr type 1,Y,9.0,Mission,94110.0,"(37.760882131502946, -122.41052127153428)",1528962512600,53.0,3.0,2.0,20.0,28859.0,2.0,7.0,7.0,7.0,4022/028,130.0
